Date,Stock,Open,High,Low,Close,Volume,P/E,EPS,MCap,P/B,DY,D/E,PEG
2023-01-27,ADANIENT.NS,2757.57837,2761.44995,3346.50000,2712.00000,14764368,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-01-30,ADANIENT.NS,2888.79419,2892.85010,3037.55005,2665.00000,20947906,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-01-31,ADANIENT.NS,2969.73047,2973.89990,3073.60010,2906.00000,11568020,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-01,ADANIENT.NS,2132.35645,2135.35010,3010.75000,1941.19995,13525314,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-02,ADANIENT.NS,1563.05542,1565.25000,2348.85010,1494.75000,34474080,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-03,ADANIENT.NS,1584.57532,1586.80005,1679.90002,1017.45001,43885579,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-06,ADANIENT.NS,1570.49512,1572.69995,1615.00000,1435.19995,19308603,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-07,ADANIENT.NS,1800.42212,1802.94995,1962.69995,1525.59998,19188072,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-08,ADANIENT.NS,2161.21558,2164.25000,2222.14990,1840.84998,19173006,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-09,ADANIENT.NS,1923.00000,1925.69995,2168.00000,1731.40002,18279862,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-10,ADANIENT.NS,1844.36047,1846.94995,1990.00000,1733.15002,11334878,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-13,ADANIENT.NS,1715.24194,1717.65002,1921.69995,1662.25000,12210940,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-14,ADANIENT.NS,1747.24683,1749.69995,1889.00000,1611.34998,14579030,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-15,ADANIENT.NS,1776.60571,1779.09998,1824.40002,1750.00000,7636578,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-16,ADANIENT.NS,1794.08105,1796.59998,1874.94995,1790.00000,5578515,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-17,ADANIENT.NS,1720.28467,1722.69995,1815.84998,1703.19995,5392513,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-20,ADANIENT.NS,1619.17664,1621.44995,1685.00000,1560.50000,6762330,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-21,ADANIENT.NS,1568.89722,1571.09998,1644.44995,1561.30005,5571915,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-22,ADANIENT.NS,1402.88025,1404.84998,1560.00000,1381.19995,10606476,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-23,ADANIENT.NS,1380.71155,1382.65002,1438.00000,1350.00000,8907540,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-24,ADANIENT.NS,1313.80554,1315.65002,1427.00000,1261.59998,8736727,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-27,ADANIENT.NS,1191.82666,1193.50000,1313.80005,1131.05005,10271008,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-02-28,ADANIENT.NS,1361.93787,1363.84998,1398.00000,1103.75000,33948366,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-01,ADANIENT.NS,1562.10681,1564.30005,1580.00000,1411.00000,20114340,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-02,ADANIENT.NS,1604.99658,1607.25000,1646.00000,1407.90002,26970925,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-03,ADANIENT.NS,1876.86487,1879.50000,1905.94995,1685.50000,22888891,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-06,ADANIENT.NS,1980.12000,1982.90002,2135.00000,1855.00000,27180456,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-08,ADANIENT.NS,2036.79028,2039.65002,2088.00000,1941.00000,13568243,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-09,ADANIENT.NS,1950.41174,1953.15002,2068.85010,1905.34998,12627794,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-10,ADANIENT.NS,1893.54150,1896.19995,1940.00000,1820.59998,9419942,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-13,ADANIENT.NS,1871.77197,1874.40002,1985.00000,1857.40002,7572604,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-14,ADANIENT.NS,1735.76294,1738.19995,1874.84998,1651.34998,12679663,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-15,ADANIENT.NS,1836.42163,1839.00000,1891.44995,1728.09998,12296703,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-16,ADANIENT.NS,1841.21497,1843.80005,1875.00000,1795.00000,6509495,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-17,ADANIENT.NS,1873.91907,1876.55005,1918.84998,1845.00000,5969594,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-20,ADANIENT.NS,1802.41943,1804.94995,1849.94995,1777.40002,5168139,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-21,ADANIENT.NS,1821.69238,1824.25000,1861.00000,1804.94995,4094018,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-22,ADANIENT.NS,1812.85474,1815.40002,1850.00000,1806.15002,3248124,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-23,ADANIENT.NS,1791.48486,1794.00000,1834.00000,1780.00000,4108804,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-24,ADANIENT.NS,1738.20959,1740.65002,1823.00000,1695.25000,6187968,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-27,ADANIENT.NS,1720.63440,1723.05005,1757.40002,1682.00000,5053055,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-28,ADANIENT.NS,1598.60547,1600.84998,1733.00000,1573.00000,8144878,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-29,ADANIENT.NS,1737.95996,1740.40002,1756.00000,1591.09998,9332702,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-03-31,ADANIENT.NS,1747.99573,1750.44995,1825.00000,1740.00000,4893249,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-03,ADANIENT.NS,1715.04199,1717.44995,1754.94995,1695.50000,3445796,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-05,ADANIENT.NS,1695.61926,1698.00000,1737.94995,1671.55005,3690559,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-06,ADANIENT.NS,1751.59082,1754.05005,1793.65002,1688.15002,6012473,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-10,ADANIENT.NS,1794.73010,1797.25000,1812.69995,1760.59998,4197975,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-11,ADANIENT.NS,1800.62195,1803.15002,1829.00000,1792.84998,2883672,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-12,ADANIENT.NS,1844.66016,1847.25000,1858.75000,1797.05005,4809035,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-13,ADANIENT.NS,1868.12708,1870.75000,1885.00000,1826.05005,3402280,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-17,ADANIENT.NS,1876.11597,1878.75000,1904.90002,1847.00000,2983032,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-18,ADANIENT.NS,1848.35486,1850.94995,1902.75000,1830.00000,2542401,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-19,ADANIENT.NS,1851.25085,1853.84998,1877.69995,1835.00000,2455884,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-20,ADANIENT.NS,1840.31616,1842.90002,1878.90002,1836.84998,2016823,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-21,ADANIENT.NS,1800.47217,1803.00000,1853.25000,1796.05005,2090833,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-24,ADANIENT.NS,1799.42346,1801.94995,1817.40002,1775.80005,1963582,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-25,ADANIENT.NS,1842.01379,1844.59998,1913.75000,1801.80005,5364841,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-26,ADANIENT.NS,1845.30920,1847.90002,1874.00000,1826.40002,2422711,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-27,ADANIENT.NS,1850.45203,1853.05005,1864.94995,1832.55005,1782360,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-04-28,ADANIENT.NS,1922.25110,1924.94995,1944.00000,1857.15002,6159130,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-02,ADANIENT.NS,1917.15833,1919.84998,1966.00000,1908.00000,3813963,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-03,ADANIENT.NS,1836.42163,1839.00000,1940.00000,1785.34998,5849432,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-04,ADANIENT.NS,1908.57031,1911.25000,1935.00000,1839.05005,4842127,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-05,ADANIENT.NS,1917.60767,1920.30005,1955.00000,1903.15002,6137744,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-08,ADANIENT.NS,1884.85364,1887.50000,1926.90002,1876.00000,2835197,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-09,ADANIENT.NS,1893.44153,1896.09998,1930.00000,1889.09998,2700563,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-10,ADANIENT.NS,1889.49719,1892.15002,1914.90002,1883.94995,1970906,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-11,ADANIENT.NS,1981.86755,1984.65002,2013.75000,1910.00000,8835941,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-12,ADANIENT.NS,1961.94543,1964.69995,2010.00000,1946.55005,3816201,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-15,ADANIENT.NS,1913.36377,1916.05005,1964.69995,1880.00000,4836782,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-16,ADANIENT.NS,1886.50146,1889.15002,1935.00000,1881.00000,3058799,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-17,ADANIENT.NS,1896.83691,1899.50000,1919.94995,1857.75000,3632797,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-18,ADANIENT.NS,1887.35010,1890.00000,1924.00000,1877.19995,2437396,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-19,ADANIENT.NS,1953.30762,1956.05005,1983.00000,1872.09998,7541150,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-22,ADANIENT.NS,2322.83887,2326.10010,2347.00000,1983.40002,26311368,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-23,ADANIENT.NS,2630.00757,2633.69995,2759.44995,2400.00000,28432888,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-24,ADANIENT.NS,2472.12939,2475.60010,2750.00000,2425.35010,23465761,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-25,ADANIENT.NS,2533.89233,2537.44995,2558.80005,2386.64990,8434009,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-26,ADANIENT.NS,2540.78271,2544.35010,2599.94995,2535.14990,3963515,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-29,ADANIENT.NS,2530.49707,2534.05005,2583.50000,2523.00000,2779432,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-30,ADANIENT.NS,2492.94971,2496.44995,2554.14990,2475.14990,1736953,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-05-31,ADANIENT.NS,2489.85449,2493.35010,2573.00000,2428.00000,4268439,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-01,ADANIENT.NS,2488.65576,2492.14990,2560.00000,2485.30005,1704946,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-02,ADANIENT.NS,2441.62207,2445.05005,2538.89990,2425.00000,5543791,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-05,ADANIENT.NS,2430.53735,2433.94995,2514.00000,2428.00000,2956768,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-06,ADANIENT.NS,2430.23804,2433.64990,2506.94995,2425.89990,6473608,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-07,ADANIENT.NS,2436.12988,2439.55005,2466.94995,2435.00000,2522516,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-08,ADANIENT.NS,2425.74414,2429.14990,2475.89990,2369.05005,3781621,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-09,ADANIENT.NS,2447.71338,2451.14990,2458.89990,2428.00000,1948506,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-12,ADANIENT.NS,2481.31616,2484.80005,2505.00000,2432.60010,2804898,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-13,ADANIENT.NS,2459.09766,2462.55005,2505.00000,2442.19995,2210990,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-14,ADANIENT.NS,2453.70508,2457.14990,2484.80005,2452.35010,1364403,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-15,ADANIENT.NS,2482.16479,2485.64990,2527.00000,2462.89990,3744029,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-16,ADANIENT.NS,2506.08130,2509.60010,2526.89990,2487.39990,7999982,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-19,ADANIENT.NS,2398.03320,2401.39990,2521.60010,2350.00000,11475674,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-20,ADANIENT.NS,2411.41431,2414.80005,2435.00000,2390.00000,2479711,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-21,ADANIENT.NS,2402.57666,2405.94995,2440.00000,2393.10010,7418013,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-22,ADANIENT.NS,2393.88892,2397.25000,2449.94995,2360.00000,8459191,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-23,ADANIENT.NS,2230.41870,2233.55005,2392.30005,2163.30005,15213238,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-26,ADANIENT.NS,2292.38159,2295.60010,2336.44995,2173.05005,7847341,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-27,ADANIENT.NS,2281.24731,2284.44995,2343.85010,2271.00000,3361053,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-28,ADANIENT.NS,2398.63232,2402.00000,2418.60010,2293.85010,28353193,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-06-30,ADANIENT.NS,2384.70190,2388.05005,2437.94995,2350.00000,5125497,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-03,ADANIENT.NS,2382.15552,2385.50000,2417.85010,2373.19995,2662358,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-04,ADANIENT.NS,2384.35254,2387.69995,2414.00000,2373.05005,2308684,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-05,ADANIENT.NS,2395.78638,2399.14990,2412.05005,2374.00000,2198481,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-06,ADANIENT.NS,2400.73169,2402.89990,2427.60010,2390.00000,2476366,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-07,ADANIENT.NS,2378.64087,2379.60010,2409.94995,2368.10010,1823645,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-10,ADANIENT.NS,2409.27832,2410.25000,2462.69995,2355.00000,3771285,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-11,ADANIENT.NS,2421.92310,2422.89990,2444.94995,2388.00000,2247776,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-12,ADANIENT.NS,2386.93726,2387.89990,2432.00000,2380.44995,1445282,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-13,ADANIENT.NS,2361.09790,2362.05005,2405.69995,2355.55005,1247741,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-14,ADANIENT.NS,2375.14233,2376.10010,2385.00000,2340.00000,1353535,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-17,ADANIENT.NS,2407.57910,2408.55005,2459.50000,2391.30005,3090373,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-18,ADANIENT.NS,2415.92554,2416.89990,2510.00000,2405.19995,5978272,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-19,ADANIENT.NS,2422.77295,2423.75000,2443.00000,2416.89990,1637260,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-20,ADANIENT.NS,2418.77466,2419.75000,2433.89990,2400.00000,1564275,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-21,ADANIENT.NS,2415.32593,2416.30005,2457.85010,2395.30005,2280563,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-24,ADANIENT.NS,2417.22510,2418.19995,2439.39990,2412.05005,1113193,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-25,ADANIENT.NS,2465.65552,2466.64990,2479.00000,2416.00000,3017555,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-26,ADANIENT.NS,2469.75391,2470.75000,2506.00000,2446.00000,4021773,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-27,ADANIENT.NS,2427.42090,2428.39990,2485.00000,2415.00000,2243944,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-28,ADANIENT.NS,2462.20703,2463.19995,2481.64990,2431.10010,2339800,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-07-31,ADANIENT.NS,2491.19531,2492.19995,2518.00000,2467.00000,3359974,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-01,ADANIENT.NS,2480.09985,2481.10010,2514.00000,2455.25000,1575727,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-02,ADANIENT.NS,2472.55298,2473.55005,2514.00000,2451.00000,2506971,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-03,ADANIENT.NS,2531.57910,2532.60010,2550.00000,2462.00000,4720470,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-04,ADANIENT.NS,2540.77539,2541.80005,2557.89990,2502.00000,3294056,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-07,ADANIENT.NS,2549.47192,2550.50000,2569.00000,2516.39990,4684333,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-08,ADANIENT.NS,2473.55249,2474.55005,2563.25000,2461.30005,6127920,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-09,ADANIENT.NS,2506.08936,2507.10010,2516.89990,2472.00000,5781400,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-10,ADANIENT.NS,2551.37109,2552.39990,2577.50000,2510.00000,8140756,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-11,ADANIENT.NS,2538.47632,2539.50000,2568.14990,2518.19995,7157372,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-14,ADANIENT.NS,2455.01001,2456.00000,2484.94995,2400.05005,9786919,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-16,ADANIENT.NS,2444.11450,2445.10010,2465.00000,2420.00000,7084828,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-17,ADANIENT.NS,2478.70044,2479.69995,2487.19995,2442.05005,7769452,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-18,ADANIENT.NS,2576.36084,2577.39990,2665.94995,2461.30005,14679923,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-21,ADANIENT.NS,2638.68579,2639.75000,2655.00000,2580.50000,10479200,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-22,ADANIENT.NS,2696.96240,2698.05005,2721.00000,2654.10010,10291468,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-23,ADANIENT.NS,2529.28003,2530.30005,2722.39990,2488.85010,5251316,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-24,ADANIENT.NS,2538.52637,2539.55005,2613.00000,2531.10010,4558367,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-25,ADANIENT.NS,2494.74390,2495.75000,2549.00000,2486.00000,2808721,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-28,ADANIENT.NS,2471.45337,2472.44995,2582.00000,2455.64990,4457038,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-29,ADANIENT.NS,2505.43970,2506.44995,2536.64990,2445.00000,4802150,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-30,ADANIENT.NS,2512.08716,2513.10010,2543.00000,2492.39990,6484593,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-08-31,ADANIENT.NS,2418.27490,2419.25000,2489.94995,2383.75000,6230369,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-01,ADANIENT.NS,2449.06250,2450.05005,2465.55005,2380.00000,6764397,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-04,ADANIENT.NS,2469.60425,2470.60010,2480.00000,2450.05005,5998454,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-05,ADANIENT.NS,2493.04468,2494.05005,2501.39990,2464.00000,6489319,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-06,ADANIENT.NS,2495.49365,2496.50000,2504.00000,2471.00000,7416248,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-07,ADANIENT.NS,2508.48853,2509.50000,2520.00000,2485.00000,4298988,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-08,ADANIENT.NS,2518.28442,2519.30005,2538.60010,2506.10010,5640973,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-11,ADANIENT.NS,2613.89575,2614.94995,2630.25000,2546.00000,9148241,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-12,ADANIENT.NS,2534.67773,2535.69995,2626.60010,2530.00000,5658774,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-13,ADANIENT.NS,2517.88452,2518.89990,2566.94995,2496.00000,1780068,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-14,ADANIENT.NS,2518.78442,2519.80005,2545.00000,2506.05005,1218481,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-15,ADANIENT.NS,2539.02612,2540.05005,2558.00000,2514.19995,1547001,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-18,ADANIENT.NS,2501.44116,2502.44995,2555.00000,2491.00000,861677,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-20,ADANIENT.NS,2469.30420,2470.30005,2533.64990,2458.89990,1203019,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-21,ADANIENT.NS,2478.25049,2479.25000,2503.80005,2461.00000,1279908,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-22,ADANIENT.NS,2463.90625,2464.89990,2498.00000,2460.00000,865589,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2023-09-25,ADANIENT.NS,2481.09961,2482.10010,2489.00000,2424.00000,1216898,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
