Date,Stock,Open,High,Low,Close,Volume,P/E,EPS,MCap,P/B,DY,D/E,PEG
2020-03-26,ADANIENT.NS,139.90099,140.25000,152.00000,132.05000,7980255,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-03-27,ADANIENT.NS,127.68147,128.00000,151.00000,126.25000,4378366,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-03-30,ADANIENT.NS,128.37973,128.70000,129.80000,121.00000,2397592,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-03-31,ADANIENT.NS,137.25758,137.60001,138.45000,129.45000,2200227,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-01,ADANIENT.NS,133.61667,133.95000,138.95000,131.80000,1997603,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-03,ADANIENT.NS,128.72887,129.05000,134.60001,128.00000,1761897,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-07,ADANIENT.NS,137.80621,138.14999,141.50000,131.00000,2463474,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-08,ADANIENT.NS,137.75635,138.10001,147.14999,134.89999,3237290,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-09,ADANIENT.NS,142.09552,142.45000,146.25000,140.00000,2359428,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-13,ADANIENT.NS,145.63669,146.00000,149.00000,136.55000,2204560,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-15,ADANIENT.NS,144.88855,145.25000,150.95000,143.20000,3413325,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-16,ADANIENT.NS,142.94339,143.30000,144.85001,140.55000,2685695,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-17,ADANIENT.NS,143.54190,143.89999,148.55000,141.55000,2383979,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-20,ADANIENT.NS,146.33495,146.70000,155.45000,142.60001,6835058,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-21,ADANIENT.NS,135.61168,135.95000,143.00000,134.14999,3576177,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-22,ADANIENT.NS,137.25758,137.60001,138.80000,132.10001,6012030,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-23,ADANIENT.NS,140.15036,140.50000,142.50000,137.50000,3371195,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-24,ADANIENT.NS,134.31491,134.64999,140.55000,134.10001,1823167,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-27,ADANIENT.NS,134.26508,134.60001,138.35001,134.10001,2996533,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-28,ADANIENT.NS,138.95337,139.30000,141.89999,135.05000,5721109,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-29,ADANIENT.NS,139.15285,139.50000,140.70000,135.64999,4774187,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-04-30,ADANIENT.NS,141.04813,141.39999,147.45000,140.30000,4899422,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-04,ADANIENT.NS,131.22264,131.55000,137.50000,130.00000,6012691,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-05,ADANIENT.NS,132.36978,132.70000,136.35001,131.80000,3112486,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-06,ADANIENT.NS,132.91841,133.25000,135.39999,127.30000,6685480,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-07,ADANIENT.NS,134.56430,134.89999,135.64999,130.00000,2423478,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-08,ADANIENT.NS,136.80870,137.14999,139.35001,136.20000,2431204,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-11,ADANIENT.NS,139.70149,140.05000,143.30000,137.50000,2900696,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-12,ADANIENT.NS,139.55186,139.89999,140.70000,133.20000,2901801,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-13,ADANIENT.NS,140.79875,141.14999,145.00000,140.75000,3115038,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-14,ADANIENT.NS,140.54935,140.89999,142.35001,137.39999,1587450,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-15,ADANIENT.NS,140.69901,141.05000,143.70000,140.00000,2145697,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-18,ADANIENT.NS,135.56181,135.89999,146.39999,134.35001,4941536,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-19,ADANIENT.NS,139.35234,139.70000,145.89999,134.45000,5564024,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-20,ADANIENT.NS,140.99826,141.35001,143.20000,138.00000,2872608,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-21,ADANIENT.NS,137.95584,138.30000,144.00000,137.05000,2682428,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-22,ADANIENT.NS,137.75635,138.10001,141.20000,136.60001,2449109,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-26,ADANIENT.NS,139.15285,139.50000,143.30000,138.35001,2657870,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-27,ADANIENT.NS,140.64912,141.00000,141.60001,138.50000,2224751,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-28,ADANIENT.NS,142.29501,142.64999,144.39999,140.60001,2816689,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-05-29,ADANIENT.NS,147.98085,148.35001,153.60001,141.10001,9162612,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-01,ADANIENT.NS,150.12546,150.50000,154.89999,149.50000,3985102,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-02,ADANIENT.NS,149.57683,149.95000,152.60001,148.25000,2482873,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-03,ADANIENT.NS,150.27512,150.64999,157.89999,149.60001,5875845,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-04,ADANIENT.NS,147.63170,148.00000,153.89999,146.14999,3146640,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-05,ADANIENT.NS,152.07063,152.45000,155.00000,148.45000,4111095,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-08,ADANIENT.NS,152.27013,152.64999,158.50000,150.64999,4899754,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-09,ADANIENT.NS,151.52200,151.89999,156.70000,151.05000,3005643,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-10,ADANIENT.NS,151.47212,151.85001,154.75000,150.25000,4135121,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-11,ADANIENT.NS,151.42226,151.80000,165.45000,150.25000,16533100,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-12,ADANIENT.NS,151.92101,152.30000,153.30000,141.00000,4817295,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-15,ADANIENT.NS,148.87859,149.25000,156.85001,148.25000,3214496,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-16,ADANIENT.NS,145.83618,146.20000,154.00000,142.75000,2640377,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-17,ADANIENT.NS,146.78381,147.14999,148.45000,143.45000,1252809,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-18,ADANIENT.NS,147.48209,147.85001,149.45000,146.00000,2037814,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-19,ADANIENT.NS,152.32001,152.70000,154.39999,148.89999,5245179,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-22,ADANIENT.NS,154.26515,154.64999,156.20000,153.60001,4662143,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-23,ADANIENT.NS,156.80882,157.20000,161.80000,155.55000,4790074,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-24,ADANIENT.NS,154.41478,154.80000,163.00000,153.50000,4078195,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-25,ADANIENT.NS,161.24773,161.64999,169.20000,153.00000,14608370,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-26,ADANIENT.NS,161.74649,162.14999,166.35001,161.30000,6772909,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-29,ADANIENT.NS,159.35248,159.75000,163.55000,156.75000,2937549,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-06-30,ADANIENT.NS,155.86119,156.25000,164.14999,155.25000,3827240,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-01,ADANIENT.NS,157.25769,157.64999,159.00000,156.05000,1681231,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-02,ADANIENT.NS,157.80632,158.20000,160.95000,156.14999,2152710,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-03,ADANIENT.NS,159.60185,160.00000,163.85001,157.39999,4481657,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-06,ADANIENT.NS,163.79138,164.20000,165.20000,160.50000,3515662,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-07,ADANIENT.NS,167.73157,168.14999,170.64999,163.30000,8172143,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-08,ADANIENT.NS,162.59439,163.00000,169.50000,161.39999,3650115,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-09,ADANIENT.NS,162.34499,162.75000,165.10001,161.45000,1711099,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-10,ADANIENT.NS,159.30260,159.70000,163.39999,158.50000,1950837,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-13,ADANIENT.NS,155.66167,156.05000,162.45000,154.35001,2585981,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-14,ADANIENT.NS,149.37735,149.75000,156.25000,149.00000,2352010,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-15,ADANIENT.NS,147.38234,147.75000,153.85001,147.00000,2180415,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-16,ADANIENT.NS,148.52948,148.89999,150.00000,145.20000,1473784,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-17,ADANIENT.NS,151.22275,151.60001,153.89999,149.00000,2222846,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-20,ADANIENT.NS,160.30008,160.70000,161.89999,152.10001,6329853,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-21,ADANIENT.NS,166.88368,167.30000,168.10001,159.10001,6517373,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-22,ADANIENT.NS,168.97845,169.39999,172.00000,162.00000,4611051,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-23,ADANIENT.NS,169.52710,169.95000,170.70000,165.39999,2199241,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-24,ADANIENT.NS,168.33006,168.75000,169.75000,163.64999,1801357,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-27,ADANIENT.NS,165.53703,165.95000,169.05000,163.00000,1156539,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-28,ADANIENT.NS,173.11812,173.55000,174.89999,163.80000,4829045,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-29,ADANIENT.NS,178.65431,179.10001,190.85001,172.05000,15392378,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-30,ADANIENT.NS,174.61440,175.05000,181.35001,173.25000,3403335,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-07-31,ADANIENT.NS,174.81389,175.25000,178.64999,172.10001,2644457,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-03,ADANIENT.NS,171.82137,172.25000,178.70000,171.20000,2789132,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-04,ADANIENT.NS,181.64685,182.10001,184.00000,172.20000,4208453,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-05,ADANIENT.NS,179.15308,179.60001,184.80000,178.50000,4042372,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-06,ADANIENT.NS,185.48726,185.95000,188.00000,177.50000,6447296,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-07,ADANIENT.NS,192.41997,192.89999,195.00000,180.10001,9386323,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-10,ADANIENT.NS,195.21301,195.70000,198.30000,192.35001,4627306,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-11,ADANIENT.NS,195.36266,195.85001,199.80000,194.39999,2965963,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-12,ADANIENT.NS,197.20801,197.70000,200.75000,190.20000,3352636,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-13,ADANIENT.NS,200.25044,200.75000,203.30000,197.75000,3552469,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-14,ADANIENT.NS,195.71176,196.20000,204.50000,191.45000,6617104,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-17,ADANIENT.NS,197.30777,197.80000,201.64999,196.05000,3227005,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-18,ADANIENT.NS,213.16820,213.70000,216.80000,199.00000,13367091,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-19,ADANIENT.NS,238.95389,239.55000,245.39999,214.25000,19592028,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-20,ADANIENT.NS,233.41769,234.00000,245.00000,230.39999,9484513,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-21,ADANIENT.NS,232.76930,233.35001,244.50000,231.10001,5797329,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-24,ADANIENT.NS,248.08112,248.70000,253.85001,235.00000,11878911,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-25,ADANIENT.NS,306.78464,307.54999,322.39999,250.00000,49264537,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-26,ADANIENT.NS,284.83942,285.54999,302.79999,278.25000,26717004,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-27,ADANIENT.NS,285.98657,286.70001,297.70001,283.70001,15748895,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-28,ADANIENT.NS,287.53265,288.25000,295.64999,286.50000,7256271,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-08-31,ADANIENT.NS,278.85434,279.54999,297.60001,270.25000,15172187,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-01,ADANIENT.NS,280.40054,281.10001,287.04999,271.54999,5169176,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-02,ADANIENT.NS,292.32074,293.04999,306.00000,280.39999,17403674,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-03,ADANIENT.NS,290.52524,291.25000,298.70001,287.64999,9061697,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-04,ADANIENT.NS,284.44040,285.14999,293.45001,280.10001,6719721,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-07,ADANIENT.NS,284.54016,285.25000,291.70001,282.04999,5812023,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-08,ADANIENT.NS,277.00894,277.70001,289.79999,273.54999,5660442,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-09,ADANIENT.NS,282.34564,283.04999,286.89999,274.39999,6661093,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-10,ADANIENT.NS,297.55771,298.29999,307.95001,285.89999,25430532,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-11,ADANIENT.NS,295.26340,296.00000,303.64999,292.10001,9743753,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-14,ADANIENT.NS,292.42050,293.14999,304.00000,290.14999,6120182,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-15,ADANIENT.NS,287.83191,288.54999,298.70001,270.00000,2552460,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-16,ADANIENT.NS,296.36066,297.10001,302.85001,290.10001,6159158,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-17,ADANIENT.NS,292.96918,293.70001,300.79999,292.14999,2466000,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-18,ADANIENT.NS,290.82449,291.54999,299.70001,287.29999,2744172,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-21,ADANIENT.NS,276.41043,277.10001,296.25000,265.00000,6459206,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-22,ADANIENT.NS,279.70224,280.39999,283.00000,257.50000,12535965,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-23,ADANIENT.NS,282.84436,283.54999,296.25000,278.45001,8864848,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-24,ADANIENT.NS,269.77701,270.45001,281.25000,269.50000,3689023,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-25,ADANIENT.NS,279.60248,280.29999,283.60001,275.00000,7663618,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-28,ADANIENT.NS,294.96417,295.70001,302.04999,282.10001,5875621,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-29,ADANIENT.NS,297.15866,297.89999,307.00000,292.14999,10246726,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-09-30,ADANIENT.NS,296.36066,297.10001,304.70001,295.10001,5618023,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-10-01,ADANIENT.NS,307.38318,308.14999,311.95001,296.00000,6914312,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-10-05,ADANIENT.NS,325.78726,326.60001,334.50000,307.35001,20009492,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-10-06,ADANIENT.NS,326.33591,327.14999,331.14999,320.29999,7705557,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-10-07,ADANIENT.NS,329.27853,330.10001,335.60001,323.25000,8234005,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-10-08,ADANIENT.NS,315.46298,316.25000,329.79999,310.50000,4125845,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2020-10-09,ADANIENT.NS,312.22110,313.00000,322.04999,310.50000,2468904,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
