Date,Stock,Open,High,Low,Close,Volume,P/E,EPS,Earning Growth,MCap,P/B,DY,D/E,PEG
2021-07-28,GABRIEL.NS,133.05643,140.66790,130.84042,135.51329,6681977,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-07-29,GABRIEL.NS,133.97169,136.52491,131.22578,133.87534,1372661,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-07-30,GABRIEL.NS,134.30893,138.74094,133.82719,134.40528,1148905,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-02,GABRIEL.NS,133.73082,136.81395,132.23743,135.32055,955977,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-03,GABRIEL.NS,130.11778,134.54978,128.96161,133.58630,570655,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-04,GABRIEL.NS,126.21570,133.48996,125.34857,130.45500,1620615,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-05,GABRIEL.NS,130.84039,132.18926,120.48300,125.73395,1634427,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-06,GABRIEL.NS,136.33221,139.65621,128.62439,131.03308,2684106,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-09,GABRIEL.NS,138.98178,143.84735,137.29569,140.66787,3797334,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-10,GABRIEL.NS,135.27237,143.07655,129.15429,142.59481,1835128,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-11,GABRIEL.NS,134.01990,135.32058,125.01137,134.88702,1557868,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-12,GABRIEL.NS,144.42543,147.70127,134.88700,134.88700,3002518,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-13,GABRIEL.NS,144.13640,150.15814,142.59483,147.70127,3390389,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-16,GABRIEL.NS,150.54352,156.85431,141.77586,143.84735,4901530,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-17,GABRIEL.NS,148.56841,151.89240,146.54511,150.73623,1668420,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-18,GABRIEL.NS,141.48685,151.07346,138.50006,149.77275,1206510,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-20,GABRIEL.NS,135.41693,140.04163,133.97171,137.77745,1190973,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-23,GABRIEL.NS,129.34698,139.51169,128.14264,137.05481,1055533,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-24,GABRIEL.NS,137.53658,139.89710,130.11779,131.75570,2074464,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-25,GABRIEL.NS,131.22578,140.13796,130.11779,140.13796,1995185,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-26,GABRIEL.NS,131.94839,133.92353,129.68423,131.22579,1065702,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-27,GABRIEL.NS,131.90024,133.29729,130.64773,131.56303,700083,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
2021-08-30,GABRIEL.NS,138.11465,139.89708,132.67099,132.67099,3322391,29.50594,15.99000,0.456,67922214912,6.24115,0.0074,7.503,64.70601
