Date,Stock,Open,High,Low,Close,Volume,P/E,EPS,Earning Growth,MCap,P/B,DY,D/E,PEG
2024-04-03,ADANIPOWER.NS,617.84998,617.84998,588.45001,590.00000,9025796,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-04,ADANIPOWER.NS,642.00000,646.90002,627.65002,630.15002,7717357,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-05,ADANIPOWER.NS,626.70001,636.50000,618.15002,630.00000,3914920,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-08,ADANIPOWER.NS,611.04999,632.59998,606.00000,632.00000,2256563,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-09,ADANIPOWER.NS,616.34998,632.00000,611.40002,617.00000,2138399,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-10,ADANIPOWER.NS,617.84998,621.90002,610.00000,621.40002,1518665,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-12,ADANIPOWER.NS,595.20001,615.00000,590.79999,615.00000,2999709,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-15,ADANIPOWER.NS,591.15002,611.79999,568.25000,589.00000,4499953,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-16,ADANIPOWER.NS,601.59998,607.00000,586.84998,586.90002,2108558,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-18,ADANIPOWER.NS,598.09998,616.00000,595.00000,611.95001,2684316,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-19,ADANIPOWER.NS,594.54999,602.00000,571.00000,571.00000,2363186,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-22,ADANIPOWER.NS,596.90002,609.70001,595.50000,608.25000,1264700,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-23,ADANIPOWER.NS,602.45001,608.00000,599.00000,600.00000,1708627,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-24,ADANIPOWER.NS,596.50000,604.90002,589.59998,601.00000,1284543,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-25,ADANIPOWER.NS,592.34998,596.00000,589.25000,594.59998,1512574,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-26,ADANIPOWER.NS,591.59998,601.65002,587.04999,597.75000,1903380,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-29,ADANIPOWER.NS,596.09998,600.00000,591.54999,599.40002,1849778,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-04-30,ADANIPOWER.NS,612.45001,622.79999,594.25000,600.00000,5863929,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-02,ADANIPOWER.NS,608.09998,624.59998,604.70001,618.00000,5888418,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-03,ADANIPOWER.NS,604.70001,615.04999,596.15002,610.00000,3125576,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-06,ADANIPOWER.NS,589.04999,603.00000,578.00000,603.00000,3426487,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-07,ADANIPOWER.NS,580.54999,596.29999,577.00000,590.04999,2543948,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-08,ADANIPOWER.NS,580.65002,587.50000,572.40002,580.00000,2198980,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-09,ADANIPOWER.NS,612.79999,622.00000,586.50000,589.40002,20259585,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-10,ADANIPOWER.NS,603.09998,631.00000,600.00000,615.00000,7610876,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-13,ADANIPOWER.NS,594.90002,605.00000,580.70001,603.09998,4113250,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-14,ADANIPOWER.NS,628.04999,636.00000,590.45001,593.45001,9936039,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-15,ADANIPOWER.NS,639.75000,647.79999,626.00000,630.00000,7613514,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-16,ADANIPOWER.NS,640.34998,652.00000,631.59998,646.00000,3970904,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-17,ADANIPOWER.NS,635.95001,640.34998,629.04999,640.00000,2763360,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-21,ADANIPOWER.NS,680.04999,692.34998,627.00000,635.34998,12249454,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-22,ADANIPOWER.NS,691.45001,715.59998,686.04999,687.90002,10100567,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-23,ADANIPOWER.NS,711.34998,720.50000,686.15002,700.00000,9757504,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-24,ADANIPOWER.NS,707.00000,720.20001,703.00000,713.50000,4944197,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-27,ADANIPOWER.NS,704.84998,717.00000,702.04999,709.95001,3515710,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-28,ADANIPOWER.NS,678.90002,711.79999,675.00000,704.84998,5213530,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-29,ADANIPOWER.NS,679.25000,684.00000,666.04999,676.00000,4742002,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-30,ADANIPOWER.NS,698.40002,709.45001,675.54999,677.90002,8155098,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-05-31,ADANIPOWER.NS,755.79999,797.00000,704.04999,705.79999,32985652,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-03,ADANIPOWER.NS,874.50000,895.84998,826.65002,870.00000,39973783,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-04,ADANIPOWER.NS,722.95001,873.00000,699.59998,873.00000,71252395,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-05,ADANIPOWER.NS,726.65002,779.75000,640.00000,742.00000,34537620,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-06,ADANIPOWER.NS,749.34998,790.00000,745.15002,749.90002,17408648,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-07,ADANIPOWER.NS,767.04999,771.90002,735.00000,746.00000,8120551,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-10,ADANIPOWER.NS,769.70001,811.00000,768.00000,783.00000,6174014,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-11,ADANIPOWER.NS,762.84998,779.70001,760.00000,775.00000,3751359,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-12,ADANIPOWER.NS,762.20001,768.79999,754.59998,764.04999,7519233,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-13,ADANIPOWER.NS,753.79999,769.70001,750.00000,765.00000,8712685,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-14,ADANIPOWER.NS,746.75000,758.00000,745.20001,756.70001,10638477,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-18,ADANIPOWER.NS,748.15002,758.50000,740.09998,757.79999,7398418,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-19,ADANIPOWER.NS,738.65002,749.95001,720.00000,749.09998,5477588,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-20,ADANIPOWER.NS,743.34998,747.29999,734.20001,743.04999,7168834,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-21,ADANIPOWER.NS,733.65002,744.09998,730.04999,743.15002,7325293,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-24,ADANIPOWER.NS,738.45001,744.79999,720.00000,727.95001,7741654,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-25,ADANIPOWER.NS,725.29999,742.40002,723.79999,740.90002,6824812,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-26,ADANIPOWER.NS,719.90002,730.90002,718.00000,724.04999,6234248,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-27,ADANIPOWER.NS,715.70001,727.95001,710.00000,722.95001,7777502,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-06-28,ADANIPOWER.NS,718.59998,728.20001,714.75000,719.70001,10294456,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-01,ADANIPOWER.NS,717.45001,722.90002,712.65002,717.00000,3433119,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-02,ADANIPOWER.NS,710.59998,733.00000,708.20001,717.00000,4595657,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-03,ADANIPOWER.NS,715.25000,721.95001,711.00000,716.00000,1923993,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-04,ADANIPOWER.NS,712.25000,718.90002,710.00000,717.00000,2057045,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-05,ADANIPOWER.NS,708.90002,714.59998,706.50000,712.00000,2130002,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-08,ADANIPOWER.NS,698.04999,712.54999,693.00000,709.90002,3315411,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-09,ADANIPOWER.NS,724.95001,745.00000,696.54999,698.04999,11121466,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-10,ADANIPOWER.NS,727.54999,737.45001,714.15002,734.04999,7194197,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-11,ADANIPOWER.NS,720.70001,732.00000,716.00000,732.00000,2915945,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-12,ADANIPOWER.NS,709.95001,725.84998,708.00000,721.54999,2167137,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-15,ADANIPOWER.NS,708.54999,714.95001,705.50000,710.00000,2038025,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-16,ADANIPOWER.NS,712.45001,731.70001,708.54999,712.54999,2705111,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-18,ADANIPOWER.NS,699.50000,712.45001,696.40002,712.45001,3156405,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-19,ADANIPOWER.NS,694.50000,701.59998,690.00000,700.00000,2427868,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-22,ADANIPOWER.NS,696.15002,709.95001,682.25000,693.00000,2444034,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-23,ADANIPOWER.NS,697.40002,729.00000,646.50000,705.00000,10069127,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-24,ADANIPOWER.NS,694.70001,709.70001,692.54999,697.70001,2210803,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-25,ADANIPOWER.NS,695.20001,709.45001,686.15002,694.00000,2769562,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-26,ADANIPOWER.NS,712.65002,727.79999,698.59998,700.00000,5483714,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-29,ADANIPOWER.NS,716.40002,724.95001,715.04999,719.00000,3013372,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-30,ADANIPOWER.NS,729.25000,735.00000,716.40002,720.00000,5283993,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-07-31,ADANIPOWER.NS,734.45001,749.29999,712.65002,735.50000,12076205,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-01,ADANIPOWER.NS,738.00000,752.90002,715.00000,720.00000,13649371,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-02,ADANIPOWER.NS,726.34998,740.75000,720.95001,727.90002,5669123,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-05,ADANIPOWER.NS,690.84998,719.20001,681.00000,700.00000,15329072,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-06,ADANIPOWER.NS,689.40002,706.65002,683.00000,696.95001,14694147,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-07,ADANIPOWER.NS,691.90002,704.70001,688.15002,700.00000,15171803,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-08,ADANIPOWER.NS,691.54999,700.00000,685.34998,694.70001,15691389,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-09,ADANIPOWER.NS,695.40002,703.90002,691.54999,697.04999,13922027,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-12,ADANIPOWER.NS,691.50000,694.95001,620.00000,675.00000,28039604,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-13,ADANIPOWER.NS,689.50000,702.50000,686.00000,692.50000,14772732,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-14,ADANIPOWER.NS,674.04999,689.70001,671.00000,689.40002,14521140,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-16,ADANIPOWER.NS,697.40002,700.00000,671.00000,683.00000,16281420,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-19,ADANIPOWER.NS,697.00000,706.75000,693.00000,698.00000,16369504,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-20,ADANIPOWER.NS,695.45001,701.84998,692.25000,697.00000,11990722,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-21,ADANIPOWER.NS,695.15002,701.40002,692.00000,695.45001,11486465,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-22,ADANIPOWER.NS,673.70001,697.50000,671.00000,695.50000,4186497,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-23,ADANIPOWER.NS,675.79999,689.00000,674.00000,687.00000,3498357,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-26,ADANIPOWER.NS,661.29999,679.00000,660.00000,674.50000,3416207,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-27,ADANIPOWER.NS,654.09998,671.95001,651.70001,665.00000,3446140,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-28,ADANIPOWER.NS,641.54999,658.84998,638.15002,657.00000,3573910,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-29,ADANIPOWER.NS,644.29999,650.00000,628.50000,640.00000,4661301,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-08-30,ADANIPOWER.NS,632.04999,649.70001,629.40002,648.50000,4777522,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-02,ADANIPOWER.NS,670.20001,684.45001,628.04999,635.00000,19722464,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-03,ADANIPOWER.NS,659.09998,672.00000,657.04999,670.20001,3930349,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-04,ADANIPOWER.NS,650.84998,659.00000,649.00000,649.29999,2484343,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-05,ADANIPOWER.NS,643.84998,655.90002,641.00000,652.20001,2222687,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-06,ADANIPOWER.NS,634.70001,648.04999,630.00000,644.00000,2549153,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-09,ADANIPOWER.NS,635.20001,645.00000,621.00000,635.00000,3959557,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-10,ADANIPOWER.NS,637.04999,646.00000,633.00000,639.00000,2429849,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-11,ADANIPOWER.NS,627.20001,639.90002,625.09998,636.34998,1653235,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-12,ADANIPOWER.NS,651.09998,655.00000,623.00000,633.50000,5508037,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-13,ADANIPOWER.NS,633.45001,646.59998,631.00000,642.65002,2810030,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-16,ADANIPOWER.NS,665.95001,681.54999,650.79999,661.00000,14262802,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-17,ADANIPOWER.NS,666.34998,674.00000,652.20001,666.00000,3823091,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-18,ADANIPOWER.NS,651.70001,667.70001,649.00000,661.00000,1754433,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-19,ADANIPOWER.NS,649.59998,658.04999,637.00000,655.00000,2363060,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-20,ADANIPOWER.NS,665.15002,670.00000,649.59998,649.59998,2936128,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-23,ADANIPOWER.NS,672.00000,674.75000,660.50000,672.00000,3398899,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-24,ADANIPOWER.NS,675.25000,678.00000,666.70001,672.00000,2729439,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-25,ADANIPOWER.NS,667.34998,677.00000,660.00000,670.00000,1921900,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-26,ADANIPOWER.NS,665.34998,668.65002,660.09998,668.00000,1282999,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-27,ADANIPOWER.NS,654.29999,674.40002,646.70001,665.00000,3117587,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-09-30,ADANIPOWER.NS,656.15002,662.65002,648.50000,654.00000,2211131,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-01,ADANIPOWER.NS,653.20001,660.79999,652.00000,655.00000,1266464,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-03,ADANIPOWER.NS,644.75000,652.90002,631.54999,649.04999,2625339,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-04,ADANIPOWER.NS,642.09998,648.00000,635.09998,639.95001,2168422,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-07,ADANIPOWER.NS,625.45001,645.95001,613.40002,641.45001,2859604,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-08,ADANIPOWER.NS,640.59998,645.90002,613.20001,624.90002,2350816,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-09,ADANIPOWER.NS,634.29999,649.00000,631.54999,646.40002,1270367,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-10,ADANIPOWER.NS,645.40002,648.40002,631.04999,641.95001,1649770,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-11,ADANIPOWER.NS,642.29999,645.40002,637.45001,645.00000,1109827,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-14,ADANIPOWER.NS,634.45001,645.70001,631.00000,642.50000,1811001,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-15,ADANIPOWER.NS,633.90002,640.34998,632.45001,640.00000,930148,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-16,ADANIPOWER.NS,625.79999,635.79999,621.54999,631.54999,1720594,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-17,ADANIPOWER.NS,609.09998,628.70001,607.79999,626.00000,2025544,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-18,ADANIPOWER.NS,611.40002,613.90002,595.04999,609.00000,2279512,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-21,ADANIPOWER.NS,603.59998,618.09998,600.00000,615.00000,1324561,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-22,ADANIPOWER.NS,588.15002,607.15002,583.70001,604.00000,2445083,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-23,ADANIPOWER.NS,587.84998,596.00000,578.04999,587.95001,5418393,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-24,ADANIPOWER.NS,604.84998,612.00000,585.00000,587.79999,3856566,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-25,ADANIPOWER.NS,592.29999,612.29999,585.09998,605.70001,2432785,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-28,ADANIPOWER.NS,598.20001,606.70001,572.65002,586.09998,3684210,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-29,ADANIPOWER.NS,592.29999,596.09998,578.29999,579.95001,2649607,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-30,ADANIPOWER.NS,592.04999,599.79999,584.04999,595.00000,1808791,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-10-31,ADANIPOWER.NS,592.70001,609.90002,590.00000,601.00000,2434391,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-11-01,ADANIPOWER.NS,597.34998,599.95001,593.50000,595.70001,396239,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-11-04,ADANIPOWER.NS,585.00000,596.95001,582.20001,596.95001,1472471,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-11-05,ADANIPOWER.NS,603.45001,607.40002,581.00000,584.95001,2088555,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-11-06,ADANIPOWER.NS,616.29999,627.00000,605.50000,607.40002,3154049,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
2024-11-07,ADANIPOWER.NS,599.65002,616.84998,596.45001,616.29999,1799793,14.81441,32.33000,0.16,1847281451008,3.47370,N/A,65.013,92.59008
