Date,Stock,Open,High,Low,Close,Volume,P/E,EPS,MCap,P/B,DY,D/E,PEG
2021-03-22,ADANIENT.NS,988.58374,991.04999,1003.00000,883.45001,22596465,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-03-23,ADANIENT.NS,1055.76624,1058.40002,1086.69995,991.04999,31098225,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-03-24,ADANIENT.NS,1022.89813,1025.44995,1093.00000,1018.40002,22877032,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-03-25,ADANIENT.NS,979.10742,981.54999,1041.44995,977.00000,13139164,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-03-26,ADANIENT.NS,985.84064,988.29999,1018.45001,978.00000,9396506,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-03-30,ADANIENT.NS,1028.98315,1031.55005,1042.44995,988.00000,10470011,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-03-31,ADANIENT.NS,1028.58398,1031.15002,1053.15002,1016.59998,6440569,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-01,ADANIENT.NS,1104.44470,1107.19995,1116.05005,1035.00000,12713083,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-05,ADANIENT.NS,1135.41748,1138.25000,1150.00000,1098.84998,15795720,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-06,ADANIENT.NS,1222.35071,1225.40002,1241.00000,1142.50000,21496457,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-07,ADANIENT.NS,1162.64966,1165.55005,1251.59998,1108.00000,23007694,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-08,ADANIENT.NS,1159.60706,1162.50000,1191.00000,1137.75000,12404773,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-09,ADANIENT.NS,1198.41040,1201.40002,1228.00000,1151.19995,12923020,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-12,ADANIENT.NS,1071.72632,1074.40002,1177.40002,1061.40002,13690016,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-13,ADANIENT.NS,1103.59692,1106.34998,1116.30005,1051.05005,12137329,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-15,ADANIENT.NS,1127.13806,1129.94995,1144.90002,1081.34998,9350889,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-16,ADANIENT.NS,1156.11597,1159.00000,1192.00000,1112.00000,10661068,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-19,ADANIENT.NS,1133.52222,1136.34998,1153.00000,1089.00000,8565063,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-20,ADANIENT.NS,1139.90625,1142.75000,1177.69995,1125.05005,8261172,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-22,ADANIENT.NS,1154.91895,1157.80005,1169.00000,1123.00000,7124786,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-23,ADANIENT.NS,1154.71924,1157.59998,1182.90002,1145.65002,6167151,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-26,ADANIENT.NS,1170.43018,1173.34998,1197.90002,1160.00000,6939823,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-27,ADANIENT.NS,1188.18591,1191.15002,1213.50000,1181.00000,7109421,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-28,ADANIENT.NS,1182.25037,1185.19995,1213.94995,1180.75000,5020151,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-29,ADANIENT.NS,1179.35791,1182.30005,1212.65002,1178.00000,4070698,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-04-30,ADANIENT.NS,1155.81653,1158.69995,1200.94995,1143.00000,4232500,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-03,ADANIENT.NS,1252.42578,1255.55005,1264.40002,1122.65002,11276228,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-04,ADANIENT.NS,1259.35840,1262.50000,1298.94995,1241.84998,10271516,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-05,ADANIENT.NS,1264.34583,1267.50000,1288.25000,1240.25000,7805805,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-06,ADANIENT.NS,1283.54785,1286.75000,1311.84998,1263.00000,6240535,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-07,ADANIENT.NS,1295.66785,1298.90002,1322.40002,1290.44995,4584524,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-10,ADANIENT.NS,1300.85486,1304.09998,1314.00000,1286.30005,3892338,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-11,ADANIENT.NS,1300.25635,1303.50000,1326.00000,1284.00000,4744734,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-12,ADANIENT.NS,1282.60022,1285.80005,1328.50000,1278.59998,4143731,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-14,ADANIENT.NS,1217.31323,1220.34998,1302.00000,1213.34998,6377643,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-17,ADANIENT.NS,1285.89209,1289.09998,1299.00000,1227.44995,7782732,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-18,ADANIENT.NS,1323.39844,1326.69995,1344.94995,1302.00000,6531595,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-19,ADANIENT.NS,1291.47815,1294.69995,1351.55005,1283.90002,9925284,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-20,ADANIENT.NS,1298.75989,1302.00000,1320.00000,1283.94995,5837747,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-21,ADANIENT.NS,1311.82727,1315.09998,1336.00000,1300.05005,8314215,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-24,ADANIENT.NS,1303.54810,1306.80005,1328.65002,1303.00000,7913411,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-25,ADANIENT.NS,1279.55798,1282.75000,1322.00000,1272.90002,3697062,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-26,ADANIENT.NS,1319.50830,1322.80005,1326.84998,1254.25000,5630730,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-27,ADANIENT.NS,1322.50073,1325.80005,1342.00000,1304.25000,36690935,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-28,ADANIENT.NS,1299.35840,1302.59998,1330.44995,1298.00000,2979585,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-05-31,ADANIENT.NS,1313.02441,1316.30005,1321.50000,1292.00000,2709718,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-01,ADANIENT.NS,1412.72583,1416.25000,1430.00000,1309.05005,10018645,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-02,ADANIENT.NS,1542.90112,1546.75000,1557.00000,1413.00000,24541949,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-03,ADANIENT.NS,1579.16040,1583.09998,1623.80005,1553.00000,19107244,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-04,ADANIENT.NS,1696.71716,1700.94995,1713.55005,1585.80005,21102075,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-07,ADANIENT.NS,1620.25806,1624.30005,1717.19995,1613.00000,15350263,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-08,ADANIENT.NS,1632.37756,1636.44995,1668.00000,1602.44995,12410257,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-09,ADANIENT.NS,1590.68188,1594.65002,1649.44995,1571.84998,11614666,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-10,ADANIENT.NS,1607.98865,1612.00000,1630.00000,1591.00000,5362307,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-11,ADANIENT.NS,1597.61450,1601.59998,1620.09998,1575.25000,5355387,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-14,ADANIENT.NS,1497.71375,1501.44995,1529.94995,1201.19995,43530006,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-15,ADANIENT.NS,1535.02051,1538.84998,1572.59998,1477.19995,22320542,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-16,ADANIENT.NS,1444.69592,1448.30005,1538.19995,1409.30005,12626149,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-17,ADANIENT.NS,1364.29651,1367.69995,1436.00000,1303.50000,27926070,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-18,ADANIENT.NS,1483.79846,1487.50000,1504.00000,1332.55005,30526777,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-21,ADANIENT.NS,1536.16772,1540.00000,1582.00000,1444.84998,21101083,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-22,ADANIENT.NS,1537.76379,1541.59998,1582.00000,1531.80005,12069983,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-23,ADANIENT.NS,1501.00549,1504.75000,1569.94995,1481.30005,12679703,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-24,ADANIENT.NS,1504.74622,1508.50000,1519.00000,1488.05005,7261764,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-25,ADANIENT.NS,1515.66895,1519.44995,1534.00000,1501.00000,4962963,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-28,ADANIENT.NS,1521.95325,1525.75000,1565.00000,1518.19995,6178022,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-29,ADANIENT.NS,1519.75867,1523.55005,1548.69995,1513.00000,5551918,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-06-30,ADANIENT.NS,1503.79858,1507.55005,1539.00000,1502.69995,3256147,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-01,ADANIENT.NS,1487.52820,1490.25000,1522.55005,1482.90002,3759914,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-02,ADANIENT.NS,1419.45288,1422.05005,1507.69995,1411.55005,6653653,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-05,ADANIENT.NS,1391.80334,1394.34998,1443.94995,1350.59998,12239845,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-06,ADANIENT.NS,1412.21631,1414.80005,1444.15002,1378.75000,9485434,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-07,ADANIENT.NS,1423.04626,1425.65002,1437.09998,1385.00000,5549751,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-08,ADANIENT.NS,1423.29578,1425.90002,1445.00000,1411.80005,3898830,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-09,ADANIENT.NS,1428.73584,1431.34998,1456.59998,1416.44995,4502324,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-12,ADANIENT.NS,1418.10522,1420.69995,1447.00000,1414.15002,2557189,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-13,ADANIENT.NS,1415.11084,1417.69995,1433.00000,1385.19995,4157955,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-14,ADANIENT.NS,1399.48950,1402.05005,1449.00000,1397.80005,3859529,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-15,ADANIENT.NS,1405.37854,1407.94995,1429.00000,1393.40002,2728305,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-16,ADANIENT.NS,1392.95142,1395.50000,1415.00000,1388.25000,2134914,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-19,ADANIENT.NS,1378.07849,1380.59998,1412.65002,1332.75000,6190302,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-20,ADANIENT.NS,1363.20569,1365.69995,1382.90002,1336.09998,4529933,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-22,ADANIENT.NS,1414.16260,1416.75000,1424.90002,1340.50000,5009804,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-23,ADANIENT.NS,1399.09009,1401.65002,1434.84998,1386.19995,4694140,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-26,ADANIENT.NS,1401.33606,1403.90002,1416.80005,1392.00000,2054318,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-27,ADANIENT.NS,1394.19897,1396.75000,1424.59998,1378.15002,2978042,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-28,ADANIENT.NS,1397.34338,1399.90002,1424.80005,1378.59998,3188606,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-29,ADANIENT.NS,1397.69263,1400.25000,1425.00000,1397.00000,2538248,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-07-30,ADANIENT.NS,1417.65613,1420.25000,1449.50000,1400.25000,4403219,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-02,ADANIENT.NS,1435.57324,1438.19995,1445.00000,1424.09998,2483790,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-03,ADANIENT.NS,1440.16492,1442.80005,1467.00000,1422.19995,4442122,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-04,ADANIENT.NS,1426.93909,1429.55005,1460.00000,1423.05005,3341801,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-05,ADANIENT.NS,1429.73413,1432.34998,1438.00000,1407.40002,2104359,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-06,ADANIENT.NS,1533.84363,1536.65002,1555.00000,1422.00000,14250256,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-09,ADANIENT.NS,1490.67249,1493.40002,1565.00000,1482.50000,6031426,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-10,ADANIENT.NS,1443.85815,1446.50000,1498.65002,1426.05005,3581449,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-11,ADANIENT.NS,1434.42542,1437.05005,1456.59998,1407.00000,3197412,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-12,ADANIENT.NS,1440.26477,1442.90002,1458.00000,1430.25000,2455443,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-13,ADANIENT.NS,1434.37549,1437.00000,1454.00000,1428.00000,2095991,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-16,ADANIENT.NS,1427.48804,1430.09998,1449.69995,1413.55005,1909352,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-17,ADANIENT.NS,1439.01709,1441.65002,1451.00000,1416.19995,3062815,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-18,ADANIENT.NS,1457.33350,1460.00000,1496.80005,1432.59998,4738820,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-20,ADANIENT.NS,1427.48804,1430.09998,1482.65002,1411.00000,4933377,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-23,ADANIENT.NS,1394.14917,1396.69995,1427.75000,1361.55005,4866080,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-24,ADANIENT.NS,1435.17419,1437.80005,1448.40002,1390.00000,3362312,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-25,ADANIENT.NS,1472.65552,1475.34998,1481.80005,1425.00000,5361140,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-26,ADANIENT.NS,1473.00488,1475.69995,1494.65002,1460.40002,4678919,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-27,ADANIENT.NS,1503.29956,1506.05005,1515.00000,1474.09998,5164477,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-30,ADANIENT.NS,1513.78040,1516.55005,1527.00000,1493.30005,3149863,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-08-31,ADANIENT.NS,1584.70044,1587.59998,1596.84998,1512.80005,7234384,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-01,ADANIENT.NS,1562.34131,1565.19995,1600.84998,1561.50000,3056760,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-02,ADANIENT.NS,1567.68164,1570.55005,1594.30005,1565.50000,2171898,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-03,ADANIENT.NS,1562.69092,1565.55005,1581.40002,1551.55005,1687999,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-06,ADANIENT.NS,1579.11072,1582.00000,1628.44995,1566.05005,5562312,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-07,ADANIENT.NS,1555.25427,1558.09998,1592.34998,1553.00000,1651169,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-08,ADANIENT.NS,1553.10828,1555.94995,1579.00000,1538.25000,2084219,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-09,ADANIENT.NS,1542.17834,1545.00000,1565.50000,1535.05005,1243149,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-13,ADANIENT.NS,1529.65125,1532.44995,1557.00000,1525.25000,1759456,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-14,ADANIENT.NS,1510.43616,1513.19995,1547.25000,1497.05005,7143757,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-15,ADANIENT.NS,1514.02991,1516.80005,1545.59998,1496.90002,12834337,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-16,ADANIENT.NS,1500.45447,1503.19995,1535.00000,1499.75000,7616906,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-17,ADANIENT.NS,1477.54651,1480.25000,1525.00000,1465.75000,3329954,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-20,ADANIENT.NS,1416.25867,1418.84998,1488.50000,1409.94995,2273312,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-21,ADANIENT.NS,1438.81738,1441.44995,1446.94995,1381.34998,2682157,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-22,ADANIENT.NS,1435.12427,1437.75000,1462.65002,1424.34998,1663858,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-23,ADANIENT.NS,1471.65723,1474.34998,1480.00000,1441.09998,1622616,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-24,ADANIENT.NS,1459.03027,1461.69995,1516.00000,1455.00000,2760295,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-27,ADANIENT.NS,1528.45337,1531.25000,1544.00000,1462.00000,4737676,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-28,ADANIENT.NS,1484.58374,1487.30005,1557.90002,1475.00000,3547971,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
2021-09-29,ADANIENT.NS,1482.93665,1485.65002,1498.00000,1464.30005,1764350,54.18207,46.52000,2909168467968,7.54315,0.00050,168.93600,
