Date,Stock,Open,High,Low,Close,Volume,P/E,EPS,Earning Growth,MCap,P/B,DY,D/E,PEG
2025-01-23,ASIANPAINT.NS,2276.35010,2301.80005,2246.19995,2262.10010,1142465,46.55811,47.75000,-0.424,2131373850624,11.81797,0.01450,13.467,-109.80687
2025-01-24,ASIANPAINT.NS,2262.39990,2296.55005,2255.05005,2283.00000,543202,46.55811,47.75000,-0.424,2131373850624,11.81797,0.01450,13.467,-109.80687
2025-01-27,ASIANPAINT.NS,2251.50000,2277.75000,2246.19995,2255.30005,1097939,46.55811,47.75000,-0.424,2131373850624,11.81797,0.01450,13.467,-109.80687
2025-01-28,ASIANPAINT.NS,2241.80005,2267.05005,2234.10010,2260.00000,897501,46.55811,47.75000,-0.424,2131373850624,11.81797,0.01450,13.467,-109.80687
2025-01-20,AXISBANK.NS,988.04999,994.20001,976.50000,992.04999,33440507,10.86510,90.51000,0.188,3045373509632,1.93305,0.00100,N/A,57.79307
2025-01-21,AXISBANK.NS,970.20001,994.45001,963.00000,993.59998,11894500,10.86510,90.51000,0.188,3045373509632,1.93305,0.00100,N/A,57.79307
2025-01-22,AXISBANK.NS,959.29999,975.75000,954.00000,975.75000,17303146,10.86510,90.51000,0.188,3045373509632,1.93305,0.00100,N/A,57.79307
2025-01-23,AXISBANK.NS,951.04999,963.70001,948.00000,954.00000,24649522,10.86510,90.51000,0.188,3045373509632,1.93305,0.00100,N/A,57.79307
2025-01-24,AXISBANK.NS,948.50000,961.79999,946.09998,948.00000,14421921,10.86510,90.51000,0.188,3045373509632,1.93305,0.00100,N/A,57.79307
2025-01-27,AXISBANK.NS,948.09998,949.75000,933.50000,943.09998,12713296,10.86510,90.51000,0.188,3045373509632,1.93305,0.00100,N/A,57.79307
2025-01-28,AXISBANK.NS,983.79999,993.84998,958.20001,960.00000,21781371,10.86510,90.51000,0.188,3045373509632,1.93305,0.00100,N/A,57.79307
2025-01-20,BAJAJ-AUTO.NS,8544.40039,8609.59961,8462.70020,8600.00000,294136,32.09618,268.75000,-0.304,2408837283840,8.31479,0.00950,16.523,-105.57955
2025-01-21,BAJAJ-AUTO.NS,8468.54980,8608.79980,8412.09961,8582.45020,343149,32.09618,268.75000,-0.304,2408837283840,8.31479,0.00950,16.523,-105.57955
2025-01-22,BAJAJ-AUTO.NS,8460.84961,8534.95020,8395.00000,8480.79980,344305,32.09618,268.75000,-0.304,2408837283840,8.31479,0.00950,16.523,-105.57955
2025-01-23,BAJAJ-AUTO.NS,8399.95020,8502.20020,8375.65039,8439.15039,347894,32.09618,268.75000,-0.304,2408837283840,8.31479,0.00950,16.523,-105.57955
2025-01-24,BAJAJ-AUTO.NS,8401.50000,8489.95020,8360.00000,8414.40039,232317,32.09618,268.75000,-0.304,2408837283840,8.31479,0.00950,16.523,-105.57955
2025-01-27,BAJAJ-AUTO.NS,8384.59961,8418.95020,8290.34961,8378.04980,324406,32.09618,268.75000,-0.304,2408837283840,8.31479,0.00950,16.523,-105.57955
2025-01-28,BAJAJ-AUTO.NS,8398.40039,8489.00000,8361.34961,8426.45020,651069,32.09618,268.75000,-0.304,2408837283840,8.31479,0.00950,16.523,-105.57955
2025-01-20,BAJAJFINSV.NS,1735.19995,1738.00000,1674.40002,1686.30005,1674215,33.85139,52.89000,0.083,2855365771264,4.17460,0.00060,211.987,407.84807
2025-01-21,BAJAJFINSV.NS,1717.00000,1751.00000,1711.00000,1745.00000,2008953,33.85139,52.89000,0.083,2855365771264,4.17460,0.00060,211.987,407.84807
2025-01-22,BAJAJFINSV.NS,1743.30005,1746.84998,1710.50000,1720.00000,1369310,33.85139,52.89000,0.083,2855365771264,4.17460,0.00060,211.987,407.84807
2025-01-23,BAJAJFINSV.NS,1746.15002,1766.00000,1730.44995,1742.55005,1888122,33.85139,52.89000,0.083,2855365771264,4.17460,0.00060,211.987,407.84807
2025-01-24,BAJAJFINSV.NS,1728.69995,1754.90002,1725.00000,1751.00000,747930,33.85139,52.89000,0.083,2855365771264,4.17460,0.00060,211.987,407.84807
2025-01-27,BAJAJFINSV.NS,1711.59998,1732.65002,1702.00000,1714.84998,1017680,33.85139,52.89000,0.083,2855365771264,4.17460,0.00060,211.987,407.84807
2025-01-28,BAJAJFINSV.NS,1768.94995,1788.05005,1715.00000,1732.94995,2439528,33.85139,52.89000,0.083,2855365771264,4.17460,0.00060,211.987,407.84807
2025-01-20,BAJFINANCE.NS,7440.10010,7470.00000,7182.10010,7182.10010,1067971,31.19583,248.74000,0.104,4801516535808,5.52972,0.00470,290.321,299.95987
2025-01-21,BAJFINANCE.NS,7291.64990,7485.00000,7277.60010,7450.00000,1003206,31.19583,248.74000,0.104,4801516535808,5.52972,0.00470,290.321,299.95987
2025-01-22,BAJFINANCE.NS,7397.14990,7420.25000,7260.35010,7339.00000,727368,31.19583,248.74000,0.104,4801516535808,5.52972,0.00470,290.321,299.95987
2025-01-23,BAJFINANCE.NS,7443.25000,7524.00000,7325.00000,7341.00000,1030295,31.19583,248.74000,0.104,4801516535808,5.52972,0.00470,290.321,299.95987
2025-01-24,BAJFINANCE.NS,7438.60010,7505.00000,7338.29980,7443.25000,679687,31.19583,248.74000,0.104,4801516535808,5.52972,0.00470,290.321,299.95987
2025-01-27,BAJFINANCE.NS,7295.45020,7474.50000,7260.00000,7380.10010,692810,31.19583,248.74000,0.104,4801516535808,5.52972,0.00470,290.321,299.95987
2025-01-28,BAJFINANCE.NS,7606.60010,7706.79980,7345.00000,7390.00000,2478933,31.19583,248.74000,0.104,4801516535808,5.52972,0.00470,290.321,299.95987
2025-01-20,BEL.NS,285.79999,287.79999,280.70001,283.20001,10483849,43.09678,6.20000,0.389,1953173340160,11.01901,0.01080,0.344,110.78864
2025-01-21,BEL.NS,279.00000,286.89999,278.25000,285.79999,13020489,43.09678,6.20000,0.389,1953173340160,11.01901,0.01080,0.344,110.78864
2025-01-22,BEL.NS,270.35001,279.29999,266.29999,279.00000,21272549,43.09678,6.20000,0.389,1953173340160,11.01901,0.01080,0.344,110.78864
2025-01-23,BEL.NS,273.95001,276.95001,267.10001,268.79999,11978782,43.09678,6.20000,0.389,1953173340160,11.01901,0.01080,0.344,110.78864
2025-01-24,BEL.NS,270.14999,276.70001,268.79999,273.95001,10164897,43.09678,6.20000,0.389,1953173340160,11.01901,0.01080,0.344,110.78864
2025-01-27,BEL.NS,262.95001,267.00000,261.79999,267.00000,13710372,43.09678,6.20000,0.389,1953173340160,11.01901,0.01080,0.344,110.78864
2025-01-28,BEL.NS,258.25000,265.70001,252.70000,263.50000,29049716,43.09678,6.20000,0.389,1953173340160,11.01901,0.01080,0.344,110.78864
2025-01-20,BHARTIARTL.NS,1641.15002,1645.00000,1618.09998,1638.00000,3933044,77.27909,20.71000,1.597,9577156313088,10.63231,0.00490,204.474,48.39016
2025-01-21,BHARTIARTL.NS,1626.15002,1656.69995,1620.30005,1654.00000,7958844,77.27909,20.71000,1.597,9577156313088,10.63231,0.00490,204.474,48.39016
2025-01-22,BHARTIARTL.NS,1631.75000,1641.00000,1622.55005,1627.50000,3262136,77.27909,20.71000,1.597,9577156313088,10.63231,0.00490,204.474,48.39016
2025-01-23,BHARTIARTL.NS,1636.00000,1645.40002,1617.19995,1624.50000,2457080,77.27909,20.71000,1.597,9577156313088,10.63231,0.00490,204.474,48.39016
2025-01-24,BHARTIARTL.NS,1644.80005,1661.90002,1634.05005,1634.05005,3620058,77.27909,20.71000,1.597,9577156313088,10.63231,0.00490,204.474,48.39016
2025-01-27,BHARTIARTL.NS,1602.59998,1647.19995,1593.69995,1638.94995,6622807,77.27909,20.71000,1.597,9577156313088,10.63231,0.00490,204.474,48.39016
2025-01-28,BHARTIARTL.NS,1618.34998,1630.30005,1597.00000,1607.65002,5216471,77.27909,20.71000,1.597,9577156313088,10.63231,0.00490,204.474,48.39016
2025-01-20,BPCL.NS,271.92700,273.00569,263.59170,269.67158,9623368,7.99378,32.15000,-0.722,1115644624896,1.47418,0.08210,76.361,-11.07172
2025-01-21,BPCL.NS,274.77084,281.43907,272.76055,273.15279,15304149,7.99378,32.15000,-0.722,1115644624896,1.47418,0.08210,76.361,-11.07172
2025-01-22,BPCL.NS,272.22119,278.05589,268.73996,276.53593,6301894,7.99378,32.15000,-0.722,1115644624896,1.47418,0.08210,76.361,-11.07172
2025-01-23,BPCL.NS,265.99423,279.47781,265.06263,277.51656,18806324,7.99378,32.15000,-0.722,1115644624896,1.47418,0.08210,76.361,-11.07172
2025-01-24,BPCL.NS,258.68857,273.98631,257.90408,268.69094,18480516,7.99378,32.15000,-0.722,1115644624896,1.47418,0.08210,76.361,-11.07172
2025-01-27,BPCL.NS,256.23700,258.59052,253.34418,258.59052,10083126,7.99378,32.15000,-0.722,1115644624896,1.47418,0.08210,76.361,-11.07172
2025-01-28,BPCL.NS,253.04999,258.78664,249.37266,257.16862,13321189,7.99378,32.15000,-0.722,1115644624896,1.47418,0.08210,76.361,-11.07172
2025-01-20,BRITANNIA.NS,4885.39990,4908.00000,4836.64990,4860.00000,155962,56.87726,88.56000,-0.096,1213264166912,37.79951,0.01450,85.079,-592.47146
2025-01-21,BRITANNIA.NS,4903.85010,4944.14990,4850.10010,4885.39990,377457,56.87726,88.56000,-0.096,1213264166912,37.79951,0.01450,85.079,-592.47146
2025-01-22,BRITANNIA.NS,4956.70020,4975.20020,4883.20020,4930.00000,460132,56.87726,88.56000,-0.096,1213264166912,37.79951,0.01450,85.079,-592.47146
2025-01-23,BRITANNIA.NS,5012.60010,5042.95020,4883.20020,4944.14990,361082,56.87726,88.56000,-0.096,1213264166912,37.79951,0.01450,85.079,-592.47146
2025-01-24,BRITANNIA.NS,5101.54980,5108.00000,5013.14990,5037.70020,509954,56.87726,88.56000,-0.096,1213264166912,37.79951,0.01450,85.079,-592.47146
2025-01-27,BRITANNIA.NS,5176.25000,5215.00000,5103.04980,5103.64990,937878,56.87726,88.56000,-0.096,1213264166912,37.79951,0.01450,85.079,-592.47146
2025-01-28,BRITANNIA.NS,5060.75000,5216.25000,5018.20020,5181.14990,456912,56.87726,88.56000,-0.096,1213264166912,37.79951,0.01450,85.079,-592.47146
2025-01-20,CIPLA.NS,1445.44995,1449.55005,1428.90002,1442.30005,738447,23.04126,61.80000,0.151,1150002003968,4.30477,0.00930,1.621,152.59114
2025-01-21,CIPLA.NS,1428.00000,1464.80005,1425.00000,1450.50000,820225,23.04126,61.80000,0.151,1150002003968,4.30477,0.00930,1.621,152.59114
2025-01-22,CIPLA.NS,1439.40002,1440.94995,1420.19995,1431.09998,808605,23.04126,61.80000,0.151,1150002003968,4.30477,0.00930,1.621,152.59114
2025-01-23,CIPLA.NS,1451.15002,1458.19995,1432.55005,1432.55005,1070838,23.04126,61.80000,0.151,1150002003968,4.30477,0.00930,1.621,152.59114
2025-01-24,CIPLA.NS,1411.40002,1451.00000,1408.00000,1445.25000,1615412,23.04126,61.80000,0.151,1150002003968,4.30477,0.00930,1.621,152.59114
2025-01-27,CIPLA.NS,1396.09998,1414.90002,1384.19995,1408.09998,1448841,23.04126,61.80000,0.151,1150002003968,4.30477,0.00930,1.621,152.59114
2025-01-28,CIPLA.NS,1420.59998,1473.00000,1366.09998,1395.05005,5627159,23.04126,61.80000,0.151,1150002003968,4.30477,0.00930,1.621,152.59114
2025-01-20,COALINDIA.NS,387.04999,391.00000,382.64999,389.60001,14597375,6.48300,58.53000,-0.074,2338447949824,2.82661,0.10770,8.053,-87.60811
2025-01-21,COALINDIA.NS,381.54999,389.64999,381.00000,388.00000,20854879,6.48300,58.53000,-0.074,2338447949824,2.82661,0.10770,8.053,-87.60811
2025-01-22,COALINDIA.NS,379.20001,383.89999,374.64999,381.50000,10653690,6.48300,58.53000,-0.074,2338447949824,2.82661,0.10770,8.053,-87.60811
2025-01-23,COALINDIA.NS,385.79999,388.20001,376.20001,377.50000,5844752,6.48300,58.53000,-0.074,2338447949824,2.82661,0.10770,8.053,-87.60811
2025-01-24,COALINDIA.NS,383.04999,392.25000,381.70001,386.04999,5351964,6.48300,58.53000,-0.074,2338447949824,2.82661,0.10770,8.053,-87.60811
2025-01-27,COALINDIA.NS,375.75000,383.00000,372.75000,380.89999,6645109,6.48300,58.53000,-0.074,2338447949824,2.82661,0.10770,8.053,-87.60811
2025-01-28,COALINDIA.NS,370.64999,377.60001,367.75000,376.00000,10866038,6.48300,58.53000,-0.074,2338447949824,2.82661,0.10770,8.053,-87.60811
2025-01-20,DRREDDY.NS,1302.34998,1309.00000,1293.65002,1308.34998,561642,18.34731,64.38000,-0.153,984082481152,3.50568,0.00620,15.694,-119.91708
2025-01-21,DRREDDY.NS,1288.15002,1312.94995,1285.65002,1302.34998,738787,18.34731,64.38000,-0.153,984082481152,3.50568,0.00620,15.694,-119.91708
2025-01-22,DRREDDY.NS,1296.25000,1308.00000,1288.00000,1291.00000,1301422,18.34731,64.38000,-0.153,984082481152,3.50568,0.00620,15.694,-119.91708
2025-01-23,DRREDDY.NS,1289.40002,1303.94995,1274.55005,1289.00000,1448659,18.34731,64.38000,-0.153,984082481152,3.50568,0.00620,15.694,-119.91708
2025-01-24,DRREDDY.NS,1224.40002,1252.65002,1203.50000,1229.94995,7082467,18.34731,64.38000,-0.153,984082481152,3.50568,0.00620,15.694,-119.91708
2025-01-27,DRREDDY.NS,1197.65002,1234.34998,1191.50000,1224.40002,2184847,18.34731,64.38000,-0.153,984082481152,3.50568,0.00620,15.694,-119.91708
2025-01-28,DRREDDY.NS,1181.25000,1197.65002,1164.65002,1197.65002,3142189,18.34731,64.38000,-0.153,984082481152,3.50568,0.00620,15.694,-119.91708
2025-01-20,EICHERMOT.NS,5016.75000,5038.45020,4930.00000,5012.35010,255315,33.28559,155.71000,0.081,1420798722048,7.48383,0.01000,2.128,410.93321
2025-01-21,EICHERMOT.NS,4969.95020,5080.00000,4960.00000,5032.35010,416551,33.28559,155.71000,0.081,1420798722048,7.48383,0.01000,2.128,410.93321
2025-01-22,EICHERMOT.NS,5009.70020,5025.00000,4953.20020,4980.00000,494734,33.28559,155.71000,0.081,1420798722048,7.48383,0.01000,2.128,410.93321
2025-01-23,EICHERMOT.NS,5116.20020,5158.00000,4977.79980,4996.60010,442186,33.28559,155.71000,0.081,1420798722048,7.48383,0.01000,2.128,410.93321
2025-01-24,EICHERMOT.NS,5206.29980,5224.50000,5115.04980,5134.00000,730641,33.28559,155.71000,0.081,1420798722048,7.48383,0.01000,2.128,410.93321
2025-01-27,EICHERMOT.NS,5144.50000,5208.00000,5115.60010,5190.00000,418597,33.28559,155.71000,0.081,1420798722048,7.48383,0.01000,2.128,410.93321
2025-01-28,EICHERMOT.NS,5105.39990,5194.00000,5090.00000,5160.00000,603950,33.28559,155.71000,0.081,1420798722048,7.48383,0.01000,2.128,410.93321
2025-01-20,GRASIM.NS,2402.00000,2410.64990,2373.00000,2380.05005,681711,36.21089,67.76000,-0.244,1649699323904,1.87770,0.00400,100.1,-148.40528
2025-01-21,GRASIM.NS,2367.50000,2426.50000,2361.64990,2404.89990,316019,36.21089,67.76000,-0.244,1649699323904,1.87770,0.00400,100.1,-148.40528
2025-01-22,GRASIM.NS,2388.14990,2396.44995,2370.30005,2380.94995,336546,36.21089,67.76000,-0.244,1649699323904,1.87770,0.00400,100.1,-148.40528
2025-01-23,GRASIM.NS,2461.14990,2475.75000,2365.39990,2388.00000,596720,36.21089,67.76000,-0.244,1649699323904,1.87770,0.00400,100.1,-148.40528
2025-01-24,GRASIM.NS,2490.75000,2514.05005,2453.44995,2466.35010,1510105,36.21089,67.76000,-0.244,1649699323904,1.87770,0.00400,100.1,-148.40528
2025-01-27,GRASIM.NS,2458.05005,2484.39990,2430.39990,2475.50000,458264,36.21089,67.76000,-0.244,1649699323904,1.87770,0.00400,100.1,-148.40528
2025-01-28,GRASIM.NS,2411.30005,2459.94995,2399.80005,2458.00000,740041,36.21089,67.76000,-0.244,1649699323904,1.87770,0.00400,100.1,-148.40528
2025-01-20,HCLTECH.NS,1796.19995,1799.00000,1762.59998,1790.09998,3401004,27.36390,62.82000,0.098,4658954240000,568.64044,0.02410,8.393,279.22344
2025-01-21,HCLTECH.NS,1802.40002,1820.75000,1791.40002,1791.40002,4005357,27.36390,62.82000,0.098,4658954240000,568.64044,0.02410,8.393,279.22344
2025-01-22,HCLTECH.NS,1827.69995,1831.44995,1804.05005,1808.19995,3009261,27.36390,62.82000,0.098,4658954240000,568.64044,0.02410,8.393,279.22344
2025-01-23,HCLTECH.NS,1807.00000,1828.94995,1804.19995,1817.05005,3750930,27.36390,62.82000,0.098,4658954240000,568.64044,0.02410,8.393,279.22344
2025-01-24,HCLTECH.NS,1792.84998,1829.40002,1791.09998,1800.00000,3171259,27.36390,62.82000,0.098,4658954240000,568.64044,0.02410,8.393,279.22344
2025-01-27,HCLTECH.NS,1711.94995,1779.75000,1707.30005,1775.00000,4174844,27.36390,62.82000,0.098,4658954240000,568.64044,0.02410,8.393,279.22344
2025-01-28,HCLTECH.NS,1693.25000,1730.50000,1691.00000,1711.94995,5079829,27.36390,62.82000,0.098,4658954240000,568.64044,0.02410,8.393,279.22344
2025-01-20,HDFCBANK.NS,1651.25000,1660.94995,1626.00000,1626.00000,8778809,18.76804,89.37000,0.39,12828493742080,2.79195,0.01190,N/A,48.12319
2025-01-21,HDFCBANK.NS,1642.40002,1661.05005,1633.05005,1658.25000,15579072,18.76804,89.37000,0.39,12828493742080,2.79195,0.01190,N/A,48.12319
2025-01-22,HDFCBANK.NS,1666.05005,1671.90002,1625.44995,1642.40002,15309653,18.76804,89.37000,0.39,12828493742080,2.79195,0.01190,N/A,48.12319
2025-01-23,HDFCBANK.NS,1664.90002,1687.00000,1651.25000,1687.00000,17454579,18.76804,89.37000,0.39,12828493742080,2.79195,0.01190,N/A,48.12319
2025-01-24,HDFCBANK.NS,1649.80005,1670.30005,1644.50000,1660.00000,12118100,18.76804,89.37000,0.39,12828493742080,2.79195,0.01190,N/A,48.12319
2025-01-27,HDFCBANK.NS,1629.80005,1643.59998,1626.00000,1641.09998,11402083,18.76804,89.37000,0.39,12828493742080,2.79195,0.01190,N/A,48.12319
2025-01-28,HDFCBANK.NS,1670.40002,1684.30005,1647.00000,1647.00000,15089656,18.76804,89.37000,0.39,12828493742080,2.79195,0.01190,N/A,48.12319
2025-01-20,HDFCLIFE.NS,634.04999,644.04999,630.54999,642.00000,1956252,77.28782,8.13000,0.149,1352372584448,9.21523,0.00330,6.096,518.71020
2025-01-21,HDFCLIFE.NS,624.00000,637.04999,622.90002,636.00000,1820019,77.28782,8.13000,0.149,1352372584448,9.21523,0.00330,6.096,518.71020
2025-01-22,HDFCLIFE.NS,618.20001,629.00000,612.90002,629.00000,2296057,77.28782,8.13000,0.149,1352372584448,9.21523,0.00330,6.096,518.71020
2025-01-23,HDFCLIFE.NS,621.00000,625.20001,612.59998,618.00000,1673008,77.28782,8.13000,0.149,1352372584448,9.21523,0.00330,6.096,518.71020
2025-01-24,HDFCLIFE.NS,621.09998,625.00000,613.29999,620.54999,1793560,77.28782,8.13000,0.149,1352372584448,9.21523,0.00330,6.096,518.71020
2025-01-27,HDFCLIFE.NS,610.20001,619.75000,606.40002,618.00000,1730503,77.28782,8.13000,0.149,1352372584448,9.21523,0.00330,6.096,518.71020
2025-01-28,HDFCLIFE.NS,611.54999,614.00000,600.09998,610.95001,2662789,77.28782,8.13000,0.149,1352372584448,9.21523,0.00330,6.096,518.71020
2025-01-20,HEROMOTOCO.NS,4092.10010,4117.50000,4045.55005,4117.50000,254936,19.71653,206.55000,0.471,814489993216,4.60012,0.02500,3.4,41.86101
2025-01-21,HEROMOTOCO.NS,4024.80005,4119.00000,4010.00000,4092.89990,287082,19.71653,206.55000,0.471,814489993216,4.60012,0.02500,3.4,41.86101
2025-01-22,HEROMOTOCO.NS,4055.69995,4072.00000,4027.00000,4027.00000,272889,19.71653,206.55000,0.471,814489993216,4.60012,0.02500,3.4,41.86101
2025-01-23,HEROMOTOCO.NS,4100.35010,4115.00000,4025.00000,4055.69995,282745,19.71653,206.55000,0.471,814489993216,4.60012,0.02500,3.4,41.86101
2025-01-24,HEROMOTOCO.NS,4051.89990,4125.00000,4041.10010,4105.04980,216273,19.71653,206.55000,0.471,814489993216,4.60012,0.02500,3.4,41.86101
2025-01-27,HEROMOTOCO.NS,4015.94995,4074.80005,4000.00000,4045.00000,328160,19.71653,206.55000,0.471,814489993216,4.60012,0.02500,3.4,41.86101
2025-01-28,HEROMOTOCO.NS,4026.35010,4062.30005,4000.00000,4020.00000,444089,19.71653,206.55000,0.471,814489993216,4.60012,0.02500,3.4,41.86101
2025-01-20,HINDALCO.NS,618.15002,621.95001,612.25000,617.04999,2995173,10.40805,56.12000,0.779,1306292912128,1.12700,0.00610,56.29,13.36079
2025-01-21,HINDALCO.NS,614.95001,628.34998,613.45001,626.04999,3529837,10.40805,56.12000,0.779,1306292912128,1.12700,0.00610,56.29,13.36079
2025-01-22,HINDALCO.NS,613.45001,615.40002,605.34998,615.00000,4426051,10.40805,56.12000,0.779,1306292912128,1.12700,0.00610,56.29,13.36079
2025-01-23,HINDALCO.NS,608.25000,616.20001,607.20001,611.00000,6826419,10.40805,56.12000,0.779,1306292912128,1.12700,0.00610,56.29,13.36079
2025-01-24,HINDALCO.NS,606.90002,615.34998,599.90002,608.70001,4608870,10.40805,56.12000,0.779,1306292912128,1.12700,0.00610,56.29,13.36079
2025-01-27,HINDALCO.NS,586.90002,601.59998,585.34998,600.04999,2919161,10.40805,56.12000,0.779,1306292912128,1.12700,0.00610,56.29,13.36079
2025-01-28,HINDALCO.NS,573.84998,591.65002,568.29999,590.09998,6250865,10.40805,56.12000,0.779,1306292912128,1.12700,0.00610,56.29,13.36079
2025-01-20,HINDUNILVR.NS,2345.19995,2368.00000,2335.64990,2356.44995,1382273,52.24523,45.63000,-0.024,5603546103808,10.93620,0.01840,3.238,-2176.88458
2025-01-21,HINDUNILVR.NS,2340.50000,2377.30005,2332.44995,2353.50000,1842885,52.24523,45.63000,-0.024,5603546103808,10.93620,0.01840,3.238,-2176.88458
2025-01-22,HINDUNILVR.NS,2342.94995,2362.00000,2332.19995,2342.55005,2658047,52.24523,45.63000,-0.024,5603546103808,10.93620,0.01840,3.238,-2176.88458
2025-01-23,HINDUNILVR.NS,2321.69995,2341.30005,2253.85010,2315.00000,3408925,52.24523,45.63000,-0.024,5603546103808,10.93620,0.01840,3.238,-2176.88458
2025-01-24,HINDUNILVR.NS,2368.10010,2380.80005,2323.00000,2332.85010,1688664,52.24523,45.63000,-0.024,5603546103808,10.93620,0.01840,3.238,-2176.88458
2025-01-27,HINDUNILVR.NS,2392.85010,2409.69995,2361.14990,2365.00000,2477358,52.24523,45.63000,-0.024,5603546103808,10.93620,0.01840,3.238,-2176.88458
2025-01-28,HINDUNILVR.NS,2388.85010,2407.00000,2379.44995,2401.00000,1892156,52.24523,45.63000,-0.024,5603546103808,10.93620,0.01840,3.238,-2176.88458
2025-01-20,ICICIBANK.NS,1232.94995,1241.75000,1215.25000,1223.90002,7676418,18.25095,68.58000,0.182,8837763432448,3.43147,0.00830,N/A,100.27993
2025-01-21,ICICIBANK.NS,1196.15002,1238.94995,1192.69995,1236.94995,20520898,18.25095,68.58000,0.182,8837763432448,3.43147,0.00830,N/A,100.27993
2025-01-22,ICICIBANK.NS,1200.44995,1207.50000,1191.80005,1201.00000,10377123,18.25095,68.58000,0.182,8837763432448,3.43147,0.00830,N/A,100.27993
